DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME,UNIT
2019-12-28,MORRISON AVE,40.829495,-73.874559,3803,3520,6,R120
2019-12-28,MOSHOLU PARKWAY,40.879630,-73.884666,3833,1432,4,R133
2019-12-28,MT EDEN AVE,40.844406,-73.914621,2635,1750,4,R308
2019-12-28,MURRAY ST-B'WAY,40.713086,-74.007232,2562,1594,R,R087
2019-12-28,MYRTLE AVE,40.697266,-73.935692,6556,3927,JMZ,R378
2019-12-28,MYRTLE AVE,40.699707,-73.911810,20316,12256,LM,R137
2019-12-28,MYRTLE-WILLOUGH,40.694568,-73.949046,5374,2262,G,R286
2019-12-28,NASSAU AV,40.724608,-73.951271,5419,6304,G,R256
2019-12-28,NECK ROAD,40.595234,-73.955090,2339,663,BQ,R230
2019-12-28,NEPTUNE AVE,40.580992,-73.974531,686,245,F,R426
2019-12-28,NEREID AVE,40.898382,-73.854389,1465,679,25,R444
2019-12-28,NEVINS ST,40.688269,-73.980453,9382,10882,2345,R056
2019-12-28,NEW LOTS AVE,40.658748,-73.899472,1808,2084,L,R375
2019-12-28,NEW LOTS AVE,40.666252,-73.884087,2732,3138,3,R069
2019-12-28,NEW UTRECHT AVE,40.625419,-73.996632,4974,3534,ND,R398
2019-12-28,NEWKIRK AVE,40.635059,-73.962793,4855,3741,BQ,R149
2019-12-28,NEWKIRK AVE,40.639961,-73.948352,6716,4198,25,R135
2019-12-28,NORTHERN BLVD,40.752898,-73.905973,6914,6130,MR,R298
2019-12-28,NORWOOD AVE,40.681598,-73.880074,1714,1612,JZ,R436
2019-12-28,NORWOOD-205 ST,40.874827,-73.878872,9374,7068,D,R157
2019-12-28,NOSTRAND AVE,40.669735,-73.950455,2176,2401,3,R061
2019-12-28,NOSTRAND AVE,40.680410,-73.950326,19242,15650,AC,R198
2019-12-28,OCEAN PARKWAY,40.576298,-73.968523,3472,1874,Q,R264
2019-12-28,OXFORD-104 ST,40.681745,-73.837631,840,259,A,R354
2019-12-28,PACIFIC ST,40.684063,-73.977417,22420,24063,BDNQR2345,R057
2019-12-28,PARK PLACE,40.674910,-73.957794,690,725,S,R411
2019-12-28,PARK PLACE,40.713061,-74.008777,23952,22434,23ACE,R029
2019-12-28,PARKSIDE AVE,40.655053,-73.961227,3654,2304,BQ,R148
2019-12-28,PARSONS BLVD,40.707564,-73.803326,7196,6092,F,R114
2019-12-28,PELHAM BAY PARK,40.852465,-73.828125,3628,2681,6,R429
2019-12-28,PELHAM PARKWAY,40.857188,-73.867607,9468,4834,25,R361
2019-12-28,PELHAM PARKWAY,40.858973,-73.855355,820,726,5,R430
2019-12-28,PENNSYLVANIA AV,40.664884,-73.894258,2272,1167,3,R067
2019-12-28,PRESIDENT ST,40.667879,-73.950648,1549,1721,25,R277
2019-12-28,PRINCE ST-B'WAY,40.724332,-73.997684,27346,25748,NR,R086
2019-12-28,PROSPECT AVE,40.665438,-73.992856,2606,2147,R,R246
2019-12-28,PROSPECT AVE,40.819396,-73.901467,6656,2240,25,R406
2019-12-28,PROSPECT PARK,40.661596,-73.962193,10502,9324,BQS,R196
2019-12-28,QUEENS PLAZA,40.748948,-73.937194,11636,9888,EMR,R140
2019-12-28,QUEENSBORO PLZ,40.750508,-73.940177,11621,3668,7NQ,R121
2019-12-28,RALPH AVE,40.678815,-73.920801,3153,1604,C,R438
2019-12-28,RECTOR ST,40.707222,-74.013391,6962,2408,R,R227
2019-12-28,RECTOR ST,40.707840,-74.013691,8498,5740,1,R304
2019-12-28,RIT-MANHATTAN,40.761268,-73.964016,4216,50,R,R468
2019-12-28,RIT-ROOSEVELT,40.757400,-73.954006,4041,66,R,R469
2019-12-28,ROCKAWAY AVE,40.662541,-73.908763,2393,3007,3,R065
2019-12-28,ROCKAWAY AVE,40.678360,-73.911939,5958,1652,C,R439
2019-12-28,ROCKAWAY BLVD,40.680429,-73.843853,7188,2166,A,R385
2019-12-28,ROCKAWAY PK 116,40.580454,-73.837459,343,390,AS,R419
2019-12-28,ROCKAWAY PKY,40.646660,-73.901832,4661,5413,L,R152
2019-12-28,ROOSEVELT AVE,40.746655,-73.891361,71866,56508,EFMR7,R018
2019-12-28,ROOSEVELT IS,40.759123,-73.953266,4763,3922,F,R259
2019-12-28,SARATOGA AVE,40.661466,-73.916316,2415,2504,3,R064
2019-12-28,SENECA AVE,40.702798,-73.907776,2392,1988,M,R402
2019-12-28,SHEEPSHEAD BAY,40.586810,-73.954167,11544,10236,BQ,R136
2019-12-28,SHEPHERD AVE,40.674161,-73.880761,1551,926,C,R442
2019-12-28,SIMPSON ST,40.824170,-73.893228,8196,2532,25,R408
2019-12-28,SMITH-9 ST,40.673714,-73.996139,2346,3063,FG,R270
2019-12-28,SOUTH FERRY,40.703082,-74.012983,20942,21360,R1,R001
2019-12-28,SPRING ST,40.722397,-73.997211,18012,20372,6,R322
2019-12-28,SPRING ST,40.726202,-74.003627,7446,1996,CE,R282
2019-12-28,ST LAWRENCE AVE,40.831500,-73.867623,2657,2532,6,R245
2019-12-28,STEINWAY ST,40.756864,-73.920736,17514,15320,MR,R238
2019-12-28,STERLING ST,40.662752,-73.950605,2933,1778,25,R209
2019-12-28,STILLWELL AVE,40.577423,-73.981225,14556,11876,DFNQ,R151
2019-12-28,SUTPHIN BLVD,40.700488,-73.807933,14850,11680,EJZ,R024
2019-12-28,SUTPHIN BLVD,40.705416,-73.810562,4388,3164,F,R128
2019-12-28,SUTTER AVE,40.664591,-73.922668,3314,3955,3,R063
2019-12-28,SUTTER AVE,40.669376,-73.902047,1605,1489,L,R349
2019-12-28,TREMONT AVE,40.850307,-73.905244,10782,6300,BD,R154
2019-12-28,UNION ST,40.677302,-73.983135,7352,6244,R,R231
2019-12-28,UNION TPK-KEW G,40.714444,-73.830979,21618,18808,EF,R158
2019-12-28,UTICA AVE,40.679279,-73.930585,16748,12760,AC,R153
2019-12-28,VAN ALSTON-21ST,40.743973,-73.949876,1083,1102,G,R360
2019-12-28,VAN SICLEN AVE,40.665405,-73.889451,1290,1417,3,R068
2019-12-28,VAN SICLEN AVE,40.672786,-73.890438,1584,1467,C,R441
2019-12-28,VAN SICLEN AVE,40.678018,-73.891726,1480,1410,JZ,R434
2019-12-28,VAN WYCK BLVD,40.709174,-73.820593,2472,1366,EF,R255
2019-12-28,VERNON/JACKSON,40.742624,-73.953545,18,429,7,R276
2019-12-28,W 4 ST-WASH SQ,40.732251,-74.000559,46072,53920,ABCDEFM,R138
2019-12-28,W 8 ST-AQUARIUM,40.576152,-73.975925,2408,2100,FQ,R312
2019-12-28,WAKEFIELD-241,40.903085,-73.850591,2602,2885,2,R145
2019-12-28,WALL ST,40.706864,-74.009056,24992,22532,23,R027
2019-12-28,WALL ST,40.707466,-74.011867,22624,15068,45,R043
2019-12-28,WASHINGTON-36 A,40.756977,-73.929373,3564,3404,NQ,R091
2019-12-28,WESTCHESTER SQ,40.839892,-73.842952,2597,2656,6,R107
2019-12-28,WHITEHALL ST,40.703082,-74.012983,41884,42720,R1,R001
2019-12-28,WHITLOCK AVE,40.826508,-73.886425,1128,1293,6,R325
2019-12-28,WILSON AVE,40.688676,-73.903999,2252,2042,L,R295
2019-12-28,WINTHROP ST,40.656648,-73.950198,2475,706,25,R451
2019-12-28,WOODHAVEN BLVD,40.693866,-73.851568,5340,3774,JZ,R006
2019-12-28,WOODHAVEN BLVD,40.733080,-73.869259,26388,22624,MR,R201
2019-12-28,WOODLAWN ROAD,40.885973,-73.878851,3843,1085,4,R052
2019-12-28,WORLD TRADE CTR,40.712557,-74.009807,23952,22434,23ACE,R029
2019-12-28,YORK ST,40.699756,-73.986890,6470,2021,F,R301
2019-12-28,ZEREGA AVE,40.836460,-73.846471,1141,1017,6,R326
2019-12-29,1 AVE,40.730901,-73.981719,10044,11776,L,R248
2019-12-29,103 ST,40.790582,-73.947473,5437,6425,6,R180
2019-12-29,103 ST,40.796105,-73.961399,2186,1862,BC,R314
2019-12-29,103 ST,40.799354,-73.968329,7081,3966,1,R191
2019-12-29,103 ST-CORONA,40.749858,-73.862672,11037,9823,7,R208
2019-12-29,104 ST,40.695184,-73.844326,1030,615,JZ,R007
2019-12-29,110 ST,40.795066,-73.944297,10632,10916,6,R181
2019-12-29,110 ST-CATHEDRL,40.804032,-73.966742,13198,7580,1,R192
2019-12-29,110 ST-CPN,40.799110,-73.951807,0,266,23,R323
2019-12-29,111 ST,40.697405,-73.836354,936,607,J,R008
2019-12-29,111 ST,40.751760,-73.855183,6548,5023,7,R310
2019-12-29,116 ST,40.798574,-73.941593,16780,11658,6,R182
2019-12-29,116 ST,40.802098,-73.949625,0,30,23,R324
2019-12-29,116 ST,40.805072,-73.954833,11570,8464,BC,R333
2019-12-29,116 ST-COLUMBIA,40.808190,-73.964124,4067,2196,1,R159
2019-12-29,121 ST,40.700536,-73.828382,982,763,JZ,R009
2019-12-29,125 ST,40.804406,-73.937452,14586,15575,456,R132
2019-12-29,125 ST,40.808076,-73.945906,2,28,23,R206
2019-12-29,125 ST,40.811056,-73.952386,36646,35968,ACBD,R102
2019-12-29,125 ST,40.815596,-73.958395,3892,4897,1,R034
2019-12-29,135 ST,40.814459,-73.940992,0,16,23,R207
2019-12-29,135 ST,40.817902,-73.947644,10722,7416,BC,R332
2019-12-29,137 ST-CITY COL,40.821994,-73.953674,11868,12136,1,R169
2019-12-29,138 ST-3 AVE,40.810512,-73.926165,3691,3245,6,R445
2019-12-29,138 ST-GR CONC,40.813208,-73.929877,1083,971,45,R307
2019-12-29,14 ST,40.738007,-73.998381,20750,13424,123FLM,R105
2019-12-29,14 ST,40.740388,-74.002104,27660,25825,ACEL,R175
2019-12-29,14 ST-6 AVE,40.737348,-73.996900,41424,50296,FLM123,R163
2019-12-29,14 ST-UNION SQ,40.734836,-73.990688,291696,294810,LNQR456,R170
2019-12-29,145 ST,40.820402,-73.936315,3,26,3,R344
2019-12-29,145 ST,40.824787,-73.944232,26692,29268,ABCD,R101
2019-12-29,145 ST,40.826426,-73.950412,11224,9942,1,R273
2019-12-29,148 ST-LENOX,40.823877,-73.936443,1,8,3,R345
2019-12-29,149 ST-3 AVE,40.816132,-73.917754,14522,7438,25,R053
2019-12-29,149 ST-GR CONC,40.818429,-73.926927,7380,14366,245,R205
2019-12-29,15 ST-PROSPECT,40.660376,-73.979509,5576,3916,FG,R241
2019-12-29,155 ST,40.829934,-73.938632,2009,1438,BD,R315
2019-12-29,155 ST,40.830551,-73.941486,1478,1385,C,R331
2019-12-29,157 ST,40.833879,-73.944726,11740,9966,1,R193
2019-12-29,161 ST-YANKEE,40.827888,-73.925736,66468,45486,BD4,R195
2019-12-29,163 ST-AMSTERDM,40.835957,-73.939898,2390,2614,C,R296
2019-12-29,167 ST,40.833773,-73.918430,9966,4690,BD,R104
2019-12-29,167 ST,40.835535,-73.921380,3923,5055,4,R221
2019-12-29,168 ST-BROADWAY,40.840778,-73.940091,26862,18453,1AC,R035
2019-12-29,169 ST,40.710459,-73.793600,6748,6806,F,R115
2019-12-29,170 ST,40.839301,-73.913355,6924,4920,BD,R443
2019-12-29,170 ST,40.840048,-73.917775,3624,3200,4,R243
2019-12-29,174 ST,40.837382,-73.887659,5262,5794,25,R386
2019-12-29,174-175 ST,40.845892,-73.910136,4896,2990,BD,R253
2019-12-29,175 ST,40.847369,-73.939683,12926,8268,A,R126
2019-12-29,176 ST,40.848635,-73.912497,2333,1695,4,R309
2019-12-29,18 AVE,40.607958,-74.001782,3407,1036,D,R372
2019-12-29,18 AVE,40.620728,-73.990388,2780,2696,N,R392
2019-12-29,18 AVE,40.629881,-73.977149,3460,3244,F,R242
2019-12-29,18 ST,40.741096,-73.997877,6082,4106,1,R321
2019-12-29,181 ST,40.849495,-73.933632,5910,7031,1,R260
2019-12-29,181 ST,40.851686,-73.937967,10264,10734,A,R174
2019-12-29,182-183 ST,40.856085,-73.900695,2735,1566,BD,R237
2019-12-29,183 ST,40.858389,-73.903828,2413,997,4,R275
2019-12-29,190 ST,40.859022,-73.934190,2228,1202,A,R280
2019-12-29,191 ST,40.855176,-73.929384,4174,5154,1,R274
2019-12-29,2 AVE,40.723291,-73.989873,24308,11694,F,R300
2019-12-29,20 AVE,40.604798,-73.998456,2848,822,D,R373
2019-12-29,20 AVE,40.617373,-73.985088,1887,1941,N,R393
2019-12-29,207 ST,40.864653,-73.918719,3359,1848,1,R037
2019-12-29,21 ST,40.754100,-73.942580,6363,5323,F,R303
2019-12-29,215 ST,40.869359,-73.915329,799,393,1,R038
2019-12-29,219 ST,40.883767,-73.862736,1353,805,25,R365
2019-12-29,22 AVE-BAY PKY,40.620907,-73.975453,594,215,F,R422
2019-12-29,225 ST,40.887887,-73.860505,1593,1070,25,R366
2019-12-29,23 ST,40.740088,-73.986429,30556,27868,6,R131
2019-12-29,23 ST,40.744071,-73.995624,15130,12192,1,R190
2019-12-29,23 ST,40.745924,-73.998005,16848,14697,CE,R111
2019-12-29,23 ST-5 AVE,40.741006,-73.989315,20188,12504,NR,R083
2019-12-29,23 ST-6 AVE,40.742868,-73.992770,7269,5482,FM,R203
2019-12-29,23 ST-6 AVE,40.742981,-73.992727,5508,6944,FM,R453
2019-12-29,231 ST,40.878867,-73.904858,4824,788,1,R040
2019-12-29,233 ST,40.893386,-73.857265,1921,772,25,R367
2019-12-29,238 ST,40.884821,-73.900759,2170,113,1,R306
2019-12-29,242 ST,40.889185,-73.898549,2645,1663,1,R117
2019-12-29,25 AVE,40.597873,-73.986955,2342,752,D,R399
2019-12-29,25 ST,40.660430,-73.997944,423,1219,R,R455
2019-12-29,25 ST,40.660481,-73.998059,1395,539,R,R278
2019-12-29,28 ST,40.743095,-73.984251,22110,22056,6,R143
2019-12-29,28 ST,40.747224,-73.993360,11588,8442,1,R272
2019-12-29,28 ST-BROADWAY,40.745574,-73.988682,13178,16108,NR,R082
2019-12-29,3 AVE,40.733243,-73.987169,3716,3862,L,R330
2019-12-29,33 ST,40.746119,-73.981826,42384,38808,6,R176
2019-12-29,33 ST/RAWSON ST,40.744558,-73.930993,2560,2562,7,R291
2019-12-29,34 ST-HERALD SQ,40.749533,-73.987899,201478,185608,BDFMNQR,R022
2019-12-29,34 ST-HUDSON YD,40.755882,-74.001910,37,85,7,R072
2019-12-29,34 ST-PENN STA,40.750264,-73.992984,55028,42870,123ACE,R293
2019-12-29,34 ST-PENN STA,40.750329,-73.991096,56352,64816,123,R031
2019-12-29,34 ST-PENN STA,40.752247,-73.993456,209209,178361,ACE,R012
2019-12-29,36 ST,40.655150,-74.003477,6910,5431,DNR,R197
2019-12-29,36 ST,40.752020,-73.928740,3292,2984,MR,R339
2019-12-29,4 AVE,40.670320,-73.988757,5625,5276,DFGMNR,R258
2019-12-29,40 ST-LOWERY ST,40.743778,-73.923998,4029,4373,7,R261
2019-12-29,42 ST-BRYANT PK,40.754198,-73.984573,67194,70683,BDFM7,R021
2019-12-29,42 ST-GRD CNTRL,40.751849,-73.976945,123746,118569,4567S,R045
2019-12-29,42 ST-PA BUS TE,40.757303,-73.989787,171305,135764,ACENQRS1237,R010
2019-12-29,42 ST-TIMES SQ,40.755905,-73.986504,279283,265125,1237ACENQRS,R032
2019-12-29,45 ST,40.648866,-74.010086,3536,2548,R,R232
2019-12-29,46 ST,40.756312,-73.913333,11889,12285,MR,R267
2019-12-29,46 ST-BLISS ST,40.743079,-73.918419,11910,10492,7,R223
2019-12-29,47-50 ST-ROCK,40.758652,-73.981311,123390,107181,BDFM,R020
2019-12-29,49 ST-7 AVE,40.760139,-73.984112,77952,57664,NQR,R081
2019-12-29,5 AVE-53 ST,40.760179,-73.975196,20704,22098,EM,R015
2019-12-29,5 AVE-59 ST,40.764909,-73.973372,21802,17500,NQR,R079
2019-12-29,5 AVE-BRYANT PK,40.753824,-73.981966,5448,4140,7BDFM,R054
2019-12-29,50 ST,40.636232,-73.994765,1649,1615,D,R234
2019-12-29,50 ST,40.761675,-73.983908,34796,35644,1,R116
2019-12-29,50 ST,40.762439,-73.985989,28298,14950,CE,R188
2019-12-29,51 ST,40.757108,-73.971870,29298,28107,6,R049
2019-12-29,52 ST-LINCOLN,40.744103,-73.912497,2891,3147,7,R327
2019-12-29,53 ST,40.644959,-74.014034,3843,4599,R,R233
2019-12-29,55 ST,40.631412,-73.995473,1118,593,D,R247
2019-12-29,57 ST,40.763625,-73.977449,13198,13551,F,R302
2019-12-29,57 ST-7 AVE,40.764755,-73.980646,33952,22456,NQR,R080
2019-12-29,59 ST,40.641426,-74.017972,10766,8366,NR,R212
2019-12-29,59 ST,40.762796,-73.967686,47804,49962,456NQR,R051
2019-12-29,59 ST-COLUMBUS,40.768110,-73.981891,110595,99417,1ABCD,R084
2019-12-29,6 AVE,40.737348,-73.996900,10356,12574,FLM123,R163
2019-12-29,61 ST/WOODSIDE,40.745623,-73.902969,8404,8530,7,R147
2019-12-29,63 DR-REGO PARK,40.729869,-73.861610,14868,6734,MR,R202
2019-12-29,65 ST,40.749663,-73.898485,2216,2627,MR,R340
2019-12-29,66 ST-LINCOLN,40.773424,-73.982234,37839,35160,1,R164
2019-12-29,67 AVE,40.726462,-73.852630,7000,4204,MR,R219
2019-12-29,68ST-HUNTER COL,40.768143,-73.964016,5455,5662,6,R177
2019-12-29,69 ST-FISK AVE,40.746325,-73.896403,2617,3085,7,R347
2019-12-29,7 AV-PARK SLOPE,40.666276,-73.980324,4909,2642,FG,R288
2019-12-29,7 AVE,40.677172,-73.972514,3518,3302,BQ,R171
2019-12-29,7 AVE-53 ST,40.762877,-73.981590,21764,22108,BDE,R113
2019-12-29,71 ST,40.619588,-73.998842,2782,1118,D,R370
2019-12-29,72 ST,40.775545,-73.976398,5303,4281,BC,R281
2019-12-29,72 ST,40.778575,-73.981912,42126,41294,123,R452
2019-12-29,72 ST-2 AVE,40.784318,-73.947152,10607,7818,Q,R570
2019-12-29,74 ST-BROADWAY,40.746655,-73.891361,30513,26870,EFMR7,R018
2019-12-29,75 AVE,40.718477,-73.837223,1385,605,EF,R341
2019-12-29,77 ST,40.629702,-74.025514,2287,1106,R,R214
2019-12-29,77 ST,40.773636,-73.959875,22478,24660,6,R178
2019-12-29,79 ST,40.613513,-74.000645,3546,1259,D,R371
2019-12-29,79 ST,40.783872,-73.979938,19406,10642,1,R166
2019-12-29,8 AVE,40.635011,-74.011717,8669,9559,N,R390
2019-12-29,8 AVE,40.740388,-74.002104,27660,25825,ACEL,R175
2019-12-29,8 ST-B'WAY NYU,40.730348,-73.992705,20376,16394,NR,R085
2019-12-29,81 ST-MUSEUM,40.781435,-73.972149,28698,18842,BC,R187
2019-12-29,82 ST-JACKSON H,40.747647,-73.883786,8579,9935,7,R096
2019-12-29,86 ST,40.592676,-73.978243,1335,1639,N,R397
2019-12-29,86 ST,40.622715,-74.028368,12394,9008,R,R215
2019-12-29,86 ST,40.779485,-73.955541,41472,50134,456,R179
2019-12-29,86 ST,40.785822,-73.968952,8516,8232,BC,R186
2019-12-29,86 ST,40.788844,-73.975990,27039,31020,1,R167
2019-12-29,86 ST-2 AVE,40.777891,-73.951787,12472,7973,Q,R571
2019-12-29,9 AVE,40.646343,-73.994551,3095,3613,D,R368
2019-12-29,9 ST,40.670320,-73.988757,5625,5276,DFGMNR,R258
2019-12-29,90 ST-ELMHURST,40.748541,-73.876791,8784,4333,7,R122
2019-12-29,96 ST,40.785822,-73.950970,5501,2369,6,R144
2019-12-29,96 ST,40.791654,-73.964682,7600,7096,BC,R251
2019-12-29,96 ST,40.793880,-73.972363,43436,64020,123,R168
2019-12-29,96 ST-2 AVE,40.768799,-73.958424,7959,5751,Q,R572
2019-12-29,ALABAMA AVE,40.677107,-73.898871,984,1165,J,R433
2019-12-29,ALLERTON AVE,40.865481,-73.867393,2302,1246,25,R362
2019-12-29,AQUEDUCT TRACK,40.668221,-73.834026,1526,156,A,R464
2019-12-29,AQUEDUCT-N CNDT,40.668234,-73.834058,336,1295,A,R357
2019-12-29,ASTOR PLACE,40.730056,-73.991042,17112,19142,6,R160
2019-12-29,ATLANTIC AVE,40.675496,-73.902819,510,286,L,R348
2019-12-29,ATLANTIC AVE,40.684063,-73.977417,59283,65178,2345BDNQR,R057
2019-12-29,AVE H,40.629164,-73.961678,1220,1067,BQ,R263
2019-12-29,AVE I,40.625305,-73.975732,946,494,F,R421
2019-12-29,AVE J,40.625028,-73.960819,2723,1488,BQ,R228
2019-12-29,AVE M,40.617568,-73.959360,2528,1112,BQ,R229
2019-12-29,AVE N,40.615174,-73.974166,2628,1036,F,R423
2019-12-29,AVE P,40.609147,-73.972986,1235,603,F,R424
2019-12-29,AVE U,40.596065,-73.973329,882,422,F,R425
2019-12-29,AVE U,40.597482,-73.979359,2133,1918,N,R396
2019-12-29,AVE U,40.599307,-73.955916,3962,1580,BQ,R150
2019-12-29,AVE X,40.589547,-73.974295,1274,698,F,R271
2019-12-29,BAY 50 ST,40.588879,-73.983629,1301,233,D,R400
2019-12-29,BAY PARKWAY,40.601898,-73.993821,4315,4601,D,R374
2019-12-29,BAY PKY-22 AVE,40.612006,-73.982009,7282,5926,N,R394
2019-12-29,BAY RIDGE AVE,40.634945,-74.023411,3451,2447,R,R213
2019-12-29,BAY RIDGE-95 ST,40.616624,-74.030964,4618,3378,R,R216
2019-12-29,BAYCHESTER AVE,40.878656,-73.838596,999,288,5,R292
2019-12-29,BEACH 105 ST,40.583542,-73.826430,43,92,AS,R418
2019-12-29,BEACH 25 ST,40.600138,-73.761520,705,975,A,R358
2019-12-29,BEACH 36 ST,40.595381,-73.768194,415,562,A,R338
2019-12-29,BEACH 44 ST,40.593214,-73.776433,308,505,A,R337
2019-12-29,BEACH 60 ST,40.592334,-73.788493,962,801,A,R336
2019-12-29,BEACH 67 ST,40.590867,-73.797011,990,872,A,R335
2019-12-29,BEACH 90 ST,40.588032,-73.813684,317,378,AS,R416
2019-12-29,BEACH 98 ST,40.585514,-73.820143,164,184,AS,R417
2019-12-29,BEDFORD AVE,40.717241,-73.956614,12401,7615,L,R235
2019-12-29,BEDFORD PARK BL,40.873026,-73.886919,6218,5164,BD,R156
2019-12-29,BEDFORD PARK BL,40.873399,-73.890084,1506,850,4,R183
2019-12-29,BEDFORD/NOSTRAN,40.689636,-73.953459,7882,5756,G,R269
2019-12-29,BEEBE-39 AVE,40.753076,-73.932710,1976,2032,NQ,R090
2019-12-29,BERGEN ST,40.680801,-73.975132,3962,4126,23,R058
2019-12-29,BERGEN ST,40.686154,-73.990881,16950,10992,FG,R129
2019-12-29,BEVERLEY ROAD,40.643982,-73.964510,1642,1543,BQ,R262
2019-12-29,BEVERLY ROAD,40.645089,-73.948975,1818,553,25,R210
2019-12-29,BLEECKER ST,40.725665,-73.995645,8886,4343,6DF,R194
2019-12-29,BOROUGH HALL/CT,40.692404,-73.990151,35896,28508,2345R,R108
2019-12-29,BOTANIC GARDEN,40.670499,-73.958759,461,928,S2345,R412
2019-12-29,BOWERY,40.720315,-73.994014,3666,3120,JZ,R311
2019-12-29,BOWLING GREEN,40.704782,-74.014099,15440,14159,45,R041
2019-12-29,BOYD-88 ST,40.679857,-73.851492,1098,591,A,R384
2019-12-29,BRIGHTON BEACH,40.577961,-73.961806,10648,6486,BQ,R172
2019-12-29,BROAD CHANNEL,40.608693,-73.816068,86,36,AS,R415
2019-12-29,BROAD ST,40.706539,-74.011052,7377,3642,JZ,R125
2019-12-29,BROADWAY,40.706100,-73.950348,2940,2580,G,R299
2019-12-29,BROADWAY-31 ST,40.761959,-73.925382,5447,5791,NQ,R092
2019-12-29,BROADWAY-ENY,40.678848,-73.904139,4332,4404,ACJLZ,R103
2019-12-29,BROADWAY/LAFAY,40.725297,-73.996204,29014,41316,BDFQ6,R461
2019-12-29,BRONX PARK EAST,40.848797,-73.868465,949,528,25,R389
2019-12-29,BROOK AVE,40.808044,-73.919234,5868,6898,6,R446
2019-12-29,BROOKLYN BRIDGE,40.713159,-74.003917,18660,21256,456JZ,R044
2019-12-29,BUHRE AVE,40.846817,-73.832545,1381,1557,6,R428
2019-12-29,BURKE AVE,40.871387,-73.867135,1371,814,25,R363
2019-12-29,BURNSIDE AVE,40.853390,-73.907733,4174,4592,4,R244
2019-12-29,BUSHWICK AVE,40.682558,-73.905501,836,786,L,R313
2019-12-29,CANAL ST,40.718233,-74.000323,7492,3733,JNQRZ6,R118
2019-12-29,CANAL ST,40.718697,-74.000977,55936,40182,JNQRZ6,R462
2019-12-29,CANAL ST,40.720852,-74.005237,19416,23026,ACE,R139
2019-12-29,CANAL ST,40.722819,-74.006267,4550,5170,1,R320
2019-12-29,CARROLL ST,40.680231,-73.994980,8928,4984,FG,R220
2019-12-29,CASTLE HILL AVE,40.834255,-73.851222,2649,3392,6,R106
2019-12-29,CATHEDRL-110 ST,40.800637,-73.958201,10346,4120,BC,R334
2019-12-29,CENTRAL AVE,40.697673,-73.927131,2969,3441,M,R401
2019-12-29,CHAMBERS ST,40.713159,-74.003917,18660,21256,456JZ,R044
2019-12-29,CHAMBERS ST,40.714330,-74.008563,35610,35668,ACE23,R029
2019-12-29,CHAMBERS ST,40.715436,-74.009335,4308,5131,123,R030
2019-12-29,CHAUNCEY ST,40.682867,-73.910480,1956,971,JZ,R432
2019-12-29,CHRISTOPHER ST,40.733405,-74.002898,15020,12084,1,R189
2019-12-29,CHURCH AVE,40.644039,-73.979541,9252,7042,FG,R204
2019-12-29,CHURCH AVE,40.650494,-73.962836,12564,12866,BQ,R098
2019-12-29,CHURCH AVE,40.650843,-73.949575,4047,1193,25,R109
2019-12-29,CLARK ST,40.697356,-73.992888,2876,1905,23,R224
2019-12-29,CLASSON AVE,40.688855,-73.960025,2366,2657,G,R287
2019-12-29,CLEVELAND ST,40.679938,-73.884687,1358,1860,J,R435
2019-12-29,CLINTON-WASH AV,40.683263,-73.965838,5350,4924,C,R284
2019-12-29,CLINTON-WASH AV,40.688123,-73.966742,1986,1228,G,R317
2019-12-29,CORTELYOU ROAD,40.640905,-73.963866,2952,1019,BQ,R184
2019-12-29,CORTLANDT ST,40.710454,-74.011324,41872,31120,1,R305
2019-12-29,CORTLANDT ST,40.710662,-74.011052,55120,46236,R,R088
2019-12-29,COURT SQ,40.747029,-73.945370,474,374,7,R346
2019-12-29,COURT SQ,40.747257,-73.945112,17540,12050,EMG,R359
2019-12-29,COURT SQ-23 ST,40.747257,-73.945112,8770,6025,EMG,R359
2019-12-29,CRESCENT ST,40.683209,-73.873765,2225,2767,JZ,R437
2019-12-29,CROWN HTS-UTICA,40.669279,-73.932967,20648,18156,34,R062
2019-12-29,CYPRESS AVE,40.805737,-73.914471,2628,3200,6,R447
2019-12-29,CYPRESS HILLS,40.689945,-73.872564,585,477,J,R003
2019-12-29,DEKALB AVE,40.690612,-73.981848,8321,3587,BDNQR,R099
2019-12-29,DEKALB AVE,40.703839,-73.918440,3805,1396,L,R236
2019-12-29,DELANCEY ST,40.718380,-73.987813,36180,30110,FJMZ,R142
2019-12-29,DITMARS BL-31 S,40.774984,-73.912067,7131,7721,NQ,R095
2019-12-29,DITMAS AVE,40.636150,-73.978179,3762,2278,F,R420
2019-12-29,DYCKMAN ST,40.860523,-73.925575,3821,2414,1,R036
2019-12-29,DYCKMAN-200 ST,40.865286,-73.926980,3745,172,A,R185
2019-12-29,DYRE AVE,40.888244,-73.830850,1164,1532,5,R431
2019-12-29,E 143 ST,40.808742,-73.907690,724,1330,6,R448
2019-12-29,E 149 ST,40.812104,-73.904085,5566,6782,6,R449
2019-12-29,E 177 ST-PARKCH,40.833246,-73.860805,6512,7641,6,R222
2019-12-29,E 180 ST,40.841882,-73.873551,2976,3113,25,R388
2019-12-29,E TREMONT AVE,40.840097,-73.879774,5620,4696,25,R387
